LocationId,Suburb,Postcode,Zone Abbreviation,Serialised Settings
12832,MAITLAND,5573,SA,
12833,POINT PEARCE,5573,SA,
12834,PORT VICTORIA,5573,SA,
12835,SOUTH KILKERRAN,5573,SA,
12836,URANIA,5573,SA,
12837,WAURALTEE,5573,SA,
12838,WEETULTA,5573,SA,
12839,YORKE VALLEY,5573,SA,
12840,BLUFF BEACH,5575,SA,
12841,BRENTWOOD,5575,SA,
12842,CORNY POINT,5575,SA,
12844,HARDWICKE BAY,5575,SA,
12845,KOOLYWURTIE,5575,SA,
12846,MARION BAY,5575,SA,
12847,MINLATON,5575,SA,
12849,POINT TURTON,5575,SA,
12851,PORT RICKABY,5575,SA,
12852,RAMSAY,5575,SA,
12853,STENHOUSE BAY,5575,SA,
12855,WHITE HUT,5575,SA,
12856,WOOL BAY,5575,SA,
12857,HONITON,5576,SA,
12858,PORT MOOROWIE,5576,SA,
12859,YORKETOWN,5576,SA,
12860,FOUL BAY,5577,SA,
12861,INNESTON,5577,SA,
12862,WAROOKA,5577,SA,
12863,CURRAMULKA,5580,SA,
12864,PORT VINCENT,5581,SA,
12865,SHEAOAK FLAT,5581,SA,
12866,PORT GILES,5582,SA,
12867,STANSBURY,5582,SA,
12868,COOBOWIE,5583,SA,
12869,EDITHBURGH,5583,SA,
12875,WHYALLA,5600,SA,
12876,WHYALLA PLAYFORD,5600,SA,
12877,IRON KNOB,5601,SA,
12878,COWELL,5602,SA,
12879,LUCKY BAY,5602,SA,
12880,MANGALO,5602,SA,
12881,MIDGEE,5602,SA,
12882,MILTALIE,5602,SA,
12883,MINBRIE,5602,SA,
12884,MITCHELLVILLE,5602,SA,
12885,PORT GIBBON,5602,SA,
12886,ARNO BAY,5603,SA,
12887,HINCKS,5603,SA,
12888,VERRAN,5603,SA,
12889,WHARMINDA,5603,SA,
12890,PORT NEILL,5604,SA,
12891,BUTLER,5605,SA,
12892,TUMBY BAY,5605,SA,
12894,PORT LINCOLN,5606,SA,
12895,BOSTON,5607,SA,
12896,BROOKER,5607,SA,
12897,CHARLTON GULLY,5607,SA,
12898,COFFIN BAY,5607,SA,
12899,COOMUNGA,5607,SA,
12900,COULTA,5607,SA,
12901,DUCK PONDS,5607,SA,
12902,FOUNTAIN,5607,SA,
12903,GREEN PATCH,5607,SA,
12904,HAWSON,5607,SA,
12907,KELLIDIE BAY,5607,SA,
12908,KIANA,5607,SA,
12909,KOPPIO,5607,SA,
12910,LINCOLN NATIONAL PARK,5607,SA,
12911,LIPSON,5607,SA,
12912,LOUTH BAY,5607,SA,
12914,MOODY,5607,SA,
12915,MOUNT DRUMMOND,5607,SA,
12916,MOUNT DUTTON BAY,5607,SA,
12917,MOUNT HOPE,5607,SA,
12918,MURDINGA,5607,SA,
12919,NORTH SHIELDS,5607,SA,
12921,PEARLAH,5607,SA,
12922,POONINDIE,5607,SA,
12923,PORT LINCOLN,5607,SA,
12924,SHERINGA,5607,SA,
12925,SLEAFORD,5607,SA,
12927,TOOLIGIE,5607,SA,
12928,TULKA,5607,SA,
12929,ULEY,5607,SA,
12930,UNGARRA,5607,SA,
12931,VENUS BAY,5607,SA,
12932,WANGARY,5607,SA,
12933,WANILLA,5607,SA,
12935,WARROW,5607,SA,
12937,WHITES FLAT,5607,SA,
12938,WHITES RIVER,5607,SA,
12939,YALLUNDA FLAT,5607,SA,
12940,WHYALLA NORRIE,5608,SA,
12941,WHYALLA NORRIE EAST,5608,SA,
12942,WHYALLA NORRIE NORTH,5608,SA,
12943,WHYALLA STUART,5608,SA,
12944,WHYALLA JENKINS,5609,SA,
12945,EDILLILIE,5630,SA,
12946,COCKALEECHIE,5631,SA,
12947,CUMMINS,5631,SA,
12948,KAPINNIE,5632,SA,
12949,YEELANNA,5632,SA,
12950,BOONERDO,5633,SA,
12951,LOCK,5633,SA,
12952,CAMPOONA,5640,SA,
12953,CLEVE,5640,SA,
12954,JAMIESON,5640,SA,
12955,WADDIKEE,5640,SA,
12956,BARNA,5641,SA,
12957,BUCKLEBOO,5641,SA,
12958,CARALUE,5641,SA,
12959,CORTLINYE,5641,SA,
12960,CUNYARIE,5641,SA,
12961,KELLY,5641,SA,
12962,KIMBA,5641,SA,
12963,MOSELEY,5641,SA,
12964,PANITYA,5641,SA,
12965,PINKAWILLINIE,5641,SA,
12966,SOLOMON,5641,SA,
12967,WILCHERRY,5641,SA,
12968,YALANDA,5641,SA,
12969,DARKE PEAK,5642,SA,
12970,HAMBIDGE,5642,SA,
12971,KIELPA,5642,SA,
12972,MURLONG,5642,SA,
12973,RUDALL,5642,SA,
12974,COOTRA,5650,SA,
12975,KOONGAWA,5650,SA,
12976,WARRAMBOO,5650,SA,
12977,KYANCUTTA,5651,SA,
12978,PANEY,5652,SA,
12979,WUDINNA,5652,SA,
12980,COCATA,5654,SA,
12981,KARCULTABY,5654,SA,
12982,MINNIPA,5654,SA,
12983,MOUNT DAMPER,5654,SA,
12984,BOCKELBERG,5655,SA,
12985,KALDOONERA,5655,SA,
12986,POOCHERA,5655,SA,
12988,CHILPENUNDA,5660,SA,
12989,CUNGENA,5660,SA,
12990,KOOLGERA,5661,SA,
12991,PIMBAACLA,5661,SA,
12992,WALLALA,5661,SA,
12993,WIRRULLA,5661,SA,
12994,YANTANABIE,5661,SA,
12995,BRAMFIELD,5670,SA,
12996,COLTON,5670,SA,
12997,COOLILLIE,5670,SA,
12998,ELLISTON,5670,SA,
12999,KAPPAWANTA,5670,SA,
13000,MOUNT JOY,5670,SA,
13001,MOUNT WEDGE,5670,SA,
13002,PALKAGEE,5670,SA,
13003,POLDA,5670,SA,
13004,TALIA,5670,SA,
13006,BAIRD BAY,5671,SA,
13007,CALCA,5671,SA,
13008,COLLEY,5671,SA,
13009,MOUNT COOPER,5671,SA,
13010,PORT KENNY,5671,SA,
13011,TYRINGA,5671,SA,
13012,WITERA,5671,SA,
13013,CARAWA,5680,SA,
13014,CHANDADA,5680,SA,
13015,CHINBINGINA,5680,SA,
13016,EBA ANCHORAGE,5680,SA,
13017,HASLAM,5680,SA,
13018,INKSTER,5680,SA,
13019,LAURA BAY,5680,SA,
13020,MARYVALE,5680,SA,
13021,MUDAMUCKLA,5680,SA,
13022,NUNJIKOMPITA,5680,SA,
13023,PERLUBIE,5680,SA,
13024,PETINA,5680,SA,
13025,PIEDNIPPIE,5680,SA,
13026,PUNTABIE,5680,SA,
13027,PUREBA,5680,SA,
13028,SCEALE BAY,5680,SA,
13029,SMOKY BAY,5680,SA,
13030,STREAKY BAY,5680,SA,
13031,WESTALL,5680,SA,
13032,YANERBIE,5680,SA,
13033,BOOKABIE,5690,SA,
13034,CEDUNA,5690,SA,
13035,CHARRA,5690,SA,
13036,COORABIE,5690,SA,
13037,DENIAL BAY,5690,SA,
13038,FOWLERS BAY,5690,SA,
13039,KALANBI,5690,SA,
13040,KOONIBBA,5690,SA,
13041,MALTEE,5690,SA,
13042,MERGHINY,5690,SA,
13043,NADIA,5690,SA,
13045,PENONG,5690,SA,
13046,THEVENARD,5690,SA,
13047,UWORRA,5690,SA,
13048,WANDANA,5690,SA,
13049,WATRABA,5690,SA,
13050,WHITE WELL CORNER,5690,SA,
13051,YALATA,5690,SA,
13052,MIRANDA,5700,SA,
13053,MUNDALLIO,5700,SA,
13054,PORT AUGUSTA,5700,SA,
13055,PORT AUGUSTA NORTH,5700,SA,
13056,PORT AUGUSTA WEST,5700,SA,
13057,PORT PATERSON,5700,SA,
13058,WAMI KATA,5700,SA,
13065,STIRLING NORTH,5710,SA,
13069,PIMBA,5720,SA,
13070,WOOMERA,5720,SA,
13071,ANDAMOOKA,5722,SA,
13072,COOBER PEDY,5723,SA,
13073,MARLA,5724,SA,
13074,MINTABIE,5724,SA,
13075,OLYMPIC DAM,5725,SA,
13076,ROXBY DOWNS,5725,SA,
13077,BELTANA,5730,SA,
13078,BLINMAN,5730,SA,
13079,PARACHILNA,5730,SA,
13080,COOPERS CREEK,5731,SA,
13081,CORDILLO DOWNS,5731,SA,
13083,INNAMINCKA,5731,SA,
13084,LEIGH CREEK,5731,SA,
13085,LYNDHURST,5731,SA,
13086,MERTY MERTY,5731,SA,
13088,WITCHELINA,5731,SA,
13089,COPLEY,5732,SA,
13090,NEPABUNNA,5732,SA,
13091,FARINA,5731,SA,
13092,MARREE,5733,SA,
13093,OODNADATTA,5734,SA,
13094,ADELAIDE AIRPORT,5950,SA,
13095,PERTH,6000,WA,
13096,HIGHGATE,6003,WA,
13097,NORTHBRIDGE,6003,WA,
13098,EAST PERTH,6004,WA,
13099,KINGS PARK,6005,WA,
13100,WEST PERTH,6005,WA,
13101,NORTH PERTH,6006,WA,
13102,LEEDERVILLE,6007,WA,
13103,WEST LEEDERVILLE,6007,WA,
13104,DAGLISH,6008,WA,
13105,SHENTON PARK,6008,WA,
13106,SUBIACO,6008,WA,
13107,SUBIACO EAST,6008,WA,
13108,BROADWAY NEDLANDS,6009,WA,
13109,CRAWLEY,6009,WA,
13110,DALKEITH,6009,WA,
13111,NEDLANDS,6009,WA,
13112,CLAREMONT,6010,WA,
13113,CLAREMONT NORTH,6010,WA,
13114,KARRAKATTA,6010,WA,
13115,MOUNT CLAREMONT,6010,WA,
13116,SWANBOURNE,6010,WA,
13117,COTTESLOE,6011,WA,
13118,PEPPERMINT GROVE,6011,WA,
13119,MOSMAN PARK,6012,WA,
13120,FLOREAT,6014,WA,
13122,JOLIMONT,6014,WA,
13123,CITY BEACH,6015,WA,
13124,GLENDALOUGH,6016,WA,
13125,MOUNT HAWTHORN,6016,WA,
13126,HERDSMAN,6017,WA,
13127,OSBORNE PARK,6017,WA,
13128,CHURCHLANDS,6018,WA,
13129,DOUBLEVIEW,6018,WA,
13130,GWELUP,6018,WA,
13131,INNALOO,6018,WA,
13132,KARRINYUP,6018,WA,
13133,WOODLANDS,6018,WA,
13134,SCARBOROUGH,6019,WA,
13135,WEMBLEY DOWNS,6019,WA,
13136,CARINE,6020,WA,
13137,MARMION,6020,WA,
13138,NORTH BEACH,6020,WA,
13139,SORRENTO,6020,WA,
13140,BALCATTA,6021,WA,
13141,STIRLING,6021,WA,
13142,HAMERSLEY,6022,WA,
13143,DUNCRAIG,6023,WA,
13144,GREENWOOD,6024,WA,
13145,WARWICK,6024,WA,
13146,CRAIGIE,6025,WA,
13147,HILLARYS,6025,WA,
13148,KALLAROO,6025,WA,
13149,PADBURY,6025,WA,
13150,KINGSLEY,6026,WA,
13151,WOODVALE,6026,WA,
13152,BELDON,6027,WA,
13153,CONNOLLY,6027,WA,
13154,EDGEWATER,6027,WA,
13155,HEATHRIDGE,6027,WA,
13156,JOONDALUP,6027,WA,
13157,MULLALOO,6027,WA,
13158,OCEAN REEF,6027,WA,
13159,BURNS BEACH,6028,WA,
13160,CURRAMBINE,6028,WA,
13161,ILUKA,6028,WA,
13162,KINROSS,6028,WA,
13163,TRIGG,6029,WA,
13164,CLARKSON,6030,WA,
13165,MERRIWA,6030,WA,
13166,MINDARIE,6030,WA,
13167,QUINNS ROCKS,6030,WA,
13168,RIDGEWOOD,6030,WA,
13169,TAMALA PARK,6030,WA,
13170,BANKSIA GROVE,6031,WA,
13171,CARRAMAR,6031,WA,
13172,NEERABUP,6031,WA,
13173,NOWERGUP,6032,WA,
13174,CARABOODA,6033,WA,
13175,EGLINTON,6034,WA,
13176,YANCHEP,6035,WA,
13177,BUTLER,6036,WA,
13178,JINDALEE,6036,WA,
13179,TWO ROCKS,6037,WA,
13180,ALKIMOS,6038,WA,
13181,CARABAN,6041,WA,
13182,GABBADAH,6041,WA,
13183,GUILDERTON,6041,WA,
13184,WILBINGA,6041,WA,
13185,WOODRIDGE,6041,WA,
13186,SEABIRD,6042,WA,
13187,BRETON BAY,6043,WA,
13188,LEDGE POINT,6043,WA,
13189,KARAKIN,6044,WA,
13190,LANCELIN,6044,WA,
13191,NILGEN,6044,WA,
13192,WEDGE ISLAND,6044,WA,
13193,COOLBINIA,6050,WA,
13194,MENORA,6050,WA,
13195,MOUNT LAWLEY,6050,WA,
13196,MAYLANDS,6051,WA,
13197,BEDFORD,6052,WA,
13198,INGLEWOOD,6052,WA,
13199,BAYSWATER,6053,WA,
13200,ASHFIELD,6054,WA,
13201,BASSENDEAN,6054,WA,
13202,EDEN HILL,6054,WA,
13203,KIARA,6054,WA,
13204,LOCKRIDGE,6054,WA,
13205,CAVERSHAM,6055,WA,
13206,GUILDFORD,6055,WA,
13207,HAZELMERE,6055,WA,
13208,HENLEY BROOK,6055,WA,
13209,SOUTH GUILDFORD,6055,WA,
13210,WEST SWAN,6055,WA,
13211,BASKERVILLE,6056,WA,
13212,BELLEVUE,6056,WA,
13213,BOYA,6056,WA,
13214,GREENMOUNT,6056,WA,
13215,HELENA VALLEY,6056,WA,
13216,HERNE HILL,6056,WA,
13217,JANE BROOK,6056,WA,
13218,KOONGAMIA,6056,WA,
13219,MIDDLE SWAN,6056,WA,
13220,MIDLAND,6056,WA,
13221,MIDVALE,6056,WA,
13222,MILLENDON,6056,WA,
13223,RED HILL,6056,WA,
13224,STRATTON,6056,WA,
13225,SWAN VIEW,6056,WA,
13226,VIVEASH,6056,WA,
13227,WOODBRIDGE,6056,WA,
13228,HIGH WYCOMBE,6057,WA,
13229,MAIDA VALE,6057,WA,
13230,FORRESTFIELD,6058,WA,
13231,DIANELLA,6059,WA,
13233,JOONDANNA,6060,WA,
13234,TUART HILL,6060,WA,
13235,YOKINE,6060,WA,
13236,BALGA,6061,WA,
13237,MIRRABOOKA,6061,WA,
13238,NOLLAMARA,6061,WA,
13239,WESTMINSTER,6061,WA,
13240,EMBLETON,6062,WA,
13241,MORLEY,6062,WA,
13242,NORANDA,6062,WA,
13243,BEECHBORO,6063,WA,
13244,ALEXANDER HEIGHTS,6064,WA,
13245,GIRRAWHEEN,6064,WA,
13246,KOONDOOLA,6064,WA,
13247,MARANGAROO,6064,WA,
13248,ASHBY,6065,WA,
13249,DARCH,6065,WA,
13251,HOCKING,6065,WA,
13253,KINGSWAY,6065,WA,
13254,LANDSDALE,6065,WA,
13256,MADELEY,6065,WA,
13259,PEARSALL,6065,WA,
13261,SINAGRA,6065,WA,
13262,TAPPING,6065,WA,
13263,WANGARA,6065,WA,
13264,WANNEROO,6065,WA,
13265,BALLAJURA,6066,WA,
13266,CULLACABARDEE,6067,WA,
13267,WHITEMAN,6068,WA,
13268,AVELEY,6069,WA,
13269,BELHUS,6069,WA,
13270,BRIGADOON,6069,WA,
13271,ELLENBROOK,6069,WA,
13272,THE VINES,6069,WA,
13273,UPPER SWAN,6069,WA,
13274,DARLINGTON,6070,WA,
13275,GLEN FORREST,6071,WA,
13276,HOVEA,6071,WA,
13277,MAHOGANY CREEK,6072,WA,
13278,MUNDARING,6073,WA,
13279,SAWYERS VALLEY,6074,WA,
13280,BICKLEY,6076,WA,
13281,CARMEL,6076,WA,
13282,GOOSEBERRY HILL,6076,WA,
13283,HACKETTS GULLY,6076,WA,
13284,KALAMUNDA,6076,WA,
13285,LESMURDIE,6076,WA,
13286,PAULLS VALLEY,6076,WA,
13287,PICKERING BROOK,6076,WA,
13288,PIESSE BROOK,6076,WA,
13289,RESERVOIR,6076,WA,
13290,WALLISTON,6076,WA,
13291,PARKERVILLE,6081,WA,
13292,STONEVILLE,6081,WA,
13293,BAILUP,6082,WA,
13294,MOUNT HELENA,6082,WA,
13295,GIDGEGANNUP,6083,WA,
13296,MORANGUP,6083,WA,
13297,AVON VALLEY NATIONAL PARK,6084,WA,
13298,BULLSBROOK,6084,WA,
13299,CHITTERING,6084,WA,
13300,LOWER CHITTERING,6084,WA,
13301,WALYUNGA NATIONAL PARK,6084,WA,
13302,MALAGA,6090,WA,
13303,BURSWOOD,6100,WA,
13304,LATHLAIN,6100,WA,
13305,VICTORIA PARK,6100,WA,
13306,CARLISLE,6101,WA,
13307,CARLISLE NORTH,6101,WA,
13308,CARLISLE SOUTH,6101,WA,
13309,EAST VICTORIA PARK,6101,WA,
13310,BENTLEY,6102,WA,
13311,BENTLEY SOUTH,6102,WA,
13312,ST JAMES,6102,WA,
13313,RIVERVALE,6103,WA,
13314,ASCOT,6104,WA,
13315,BELMONT,6104,WA,
13316,REDCLIFFE,6104,WA,
13317,CLOVERDALE,6105,WA,
13318,KEWDALE,6105,WA,
13319,PERTH AIRPORT,6105,WA,
13320,WELSHPOOL,6106,WA,
13321,BECKENHAM,6107,WA,
13322,CANNINGTON,6107,WA,
13323,EAST CANNINGTON,6107,WA,
13324,KENWICK,6107,WA,
13325,QUEENS PARK,6107,WA,
13326,WATTLE GROVE,6107,WA,
13327,WILSON,6107,WA,
13328,THORNLIE,6108,WA,
13329,MADDINGTON,6109,WA,
13330,ORANGE GROVE,6109,WA,
13331,GOSNELLS,6110,WA,
13332,HUNTINGDALE,6110,WA,
13333,MARTIN,6110,WA,
13334,SOUTHERN RIVER,6110,WA,
13335,ASHENDON,6111,WA,
13336,CANNING MILLS,6111,WA,
13337,CHAMPION LAKES,6111,WA,
13338,KARRAGULLEN,6111,WA,
13339,KELMSCOTT,6111,WA,
13340,ROLEYSTONE,6111,WA,
13342,ARMADALE,6112,WA,
13343,BEDFORDALE,6112,WA,
13344,BROOKDALE,6112,WA,
13345,FORRESTDALE,6112,WA,
13346,MOUNT NASURA,6112,WA,
13347,MOUNT RICHON,6112,WA,
13348,SEVILLE GROVE,6112,WA,
13349,WUNGONG,6112,WA,
13350,OAKFORD,6121,WA,
13351,OLDBURY,6121,WA,
13352,BYFORD,6122,WA,
13353,CARDUP,6122,WA,
13354,DARLING DOWNS,6122,WA,
13355,KARRAKUP,6122,WA,
13356,MUNDIJONG,6123,WA,
13357,WHITBY,6123,WA,
13358,JARRAHDALE,6124,WA,
13359,HOPELAND,6125,WA,
13360,MARDELLA,6125,WA,
13361,SERPENTINE,6125,WA,
13362,KEYSBROOK,6126,WA,
13363,LANGFORD,6147,WA,
13364,LYNWOOD,6147,WA,
13365,PARKWOOD,6147,WA,
13366,FERNDALE,6148,WA,
13367,RIVERTON,6148,WA,
13368,ROSSMOYNE,6148,WA,
13369,SHELLEY,6148,WA,
13370,BULL CREEK,6149,WA,
13371,LEEMING,6149,WA,
13372,BATEMAN,6150,WA,
13373,MURDOCH,6150,WA,
13374,WINTHROP,6150,WA,
13375,KENSINGTON,6151,WA,
13376,SOUTH PERTH,6151,WA,
13377,SOUTH PERTH ANGELO ST,6151,WA,
13378,COMO,6152,WA,
13379,KARAWARA,6152,WA,
13380,MANNING,6152,WA,
13381,SALTER POINT,6152,WA,
13382,WATERFORD,6152,WA,
13383,APPLECROSS,6153,WA,
13384,ARDROSS,6153,WA,
13385,BRENTWOOD,6153,WA,
13386,MOUNT PLEASANT,6153,WA,
13387,ALFRED COVE,6154,WA,
13388,BOORAGOON,6154,WA,
13389,MYAREE,6154,WA,
13390,CANNING VALE,6155,WA,
13391,CANNING VALE SOUTH,6155,WA,
13392,WILLETTON,6155,WA,
13393,ATTADALE,6156,WA,
13394,MELVILLE,6156,WA,
13395,WILLAGEE,6156,WA,
13396,WILLAGEE CENTRAL,6156,WA,
13397,BICTON,6157,WA,
13398,PALMYRA,6157,WA,
13399,EAST FREMANTLE,6158,WA,
13400,NORTH FREMANTLE,6159,WA,
13401,FREMANTLE,6160,WA,
13402,ROTTNEST ISLAND,6161,WA,
13403,BEACONSFIELD,6162,WA,
13404,SOUTH FREMANTLE,6162,WA,
13405,WHITE GUM VALLEY,6162,WA,
13406,BIBRA LAKE,6163,WA,
13407,COOLBELLUP,6163,WA,
13408,HAMILTON HILL,6163,WA,
13409,KARDINYA,6163,WA,
13410,NORTH LAKE,6163,WA,
13412,SAMSON,6163,WA,
13413,SPEARWOOD,6163,WA,
13414,ATWELL,6164,WA,
13415,AUBIN GROVE,6164,WA,
13416,BANJUP,6164,WA,
13417,BEELIAR,6164,WA,
13418,COCKBURN CENTRAL,6164,WA,
13419,HAMMOND PARK,6164,WA,
13420,JANDAKOT,6164,WA,
13421,SOUTH LAKE,6164,WA,
13422,SUCCESS,6164,WA,
13423,YANGEBUP,6164,WA,
13424,HOPE VALLEY,6165,WA,
13425,NAVAL BASE,6165,WA,
13426,COOGEE,6166,WA,
13427,HENDERSON,6166,WA,
13428,MUNSTER,6166,WA,
13429,WATTLEUP,6166,WA,
13430,ANKETELL,6167,WA,
13431,BERTRAM,6167,WA,
13432,CALISTA,6167,WA,
13433,CASUARINA,6167,WA,
13434,KWINANA BEACH,6167,WA,
13435,KWINANA TOWN CENTRE,6167,WA,
13436,MANDOGALUP,6167,WA,
13437,MEDINA,6167,WA,
13438,ORELIA,6167,WA,
13439,PARMELIA,6167,WA,
13440,POSTANS,6167,WA,
13441,THE SPECTACLES,6167,WA,
13442,WANDI,6167,WA,
13443,COOLOONGUP,6168,WA,
13444,EAST ROCKINGHAM,6168,WA,
13445,GARDEN ISLAND,6168,WA,
13446,HILLMAN,6168,WA,
13447,PERON,6168,WA,
13448,ROCKINGHAM,6168,WA,
13449,ROCKINGHAM BEACH,6168,WA,
13450,SAFETY BAY,6169,WA,
13451,SHOALWATER,6169,WA,
13452,WAIKIKI,6169,WA,
13453,WARNBRO,6169,WA,
13454,LEDA,6170,WA,
13455,WELLARD,6170,WA,
13456,BALDIVIS,6171,WA,
13457,PORT KENNEDY,6172,WA,
13458,SECRET HARBOUR,6173,WA,
13459,GOLDEN BAY,6174,WA,
13460,SINGLETON,6175,WA,
13461,KARNUP,6176,WA,
13462,LAKELANDS,6180,WA,
13463,PARKLANDS,6180,WA,
13464,MYARA,6207,WA,
13465,NAMBEELUP,6207,WA,
13466,NORTH DANDALUP,6207,WA,
13467,SOLUS,6207,WA,
13468,WHITTAKER,6207,WA,
13469,BLYTHEWOOD,6208,WA,
13470,FAIRBRIDGE,6208,WA,
13471,MEELON,6208,WA,
13472,NIRIMBA,6208,WA,
13473,NORTH YUNDERUP,6208,WA,
13474,OAKLEY,6208,WA,
13475,PINJARRA,6208,WA,
13476,POINT GREY,6208,WA,
13477,RAVENSWOOD,6208,WA,
13478,SOUTH YUNDERUP,6208,WA,
13479,WEST PINJARRA,6208,WA,
13480,FURNISSDALE,6209,WA,
13481,COODANUP,6210,WA,
13482,DUDLEY PARK,6210,WA,
13483,ERSKINE,6210,WA,
13484,FALCON,6210,WA,
13485,GREENFIELDS,6210,WA,
13486,HALLS HEAD,6210,WA,
13487,MADORA BAY,6210,WA,
13488,MANDURAH,6210,WA,
13489,MANDURAH EAST,6210,WA,
13490,MANDURAH NORTH,6210,WA,
13491,MEADOW SPRINGS,6210,WA,
13492,SAN REMO,6210,WA,
13493,SILVER SANDS,6210,WA,
13494,WANNANUP,6210,WA,
13495,BOUVARD,6211,WA,
13496,CLIFTON,6211,WA,
13497,DAWESVILLE,6211,WA,
13498,HERRON,6211,WA,
13499,BANKSIADALE,6213,WA,
13500,DWELLINGUP,6213,WA,
13501,ETMILYN,6213,WA,
13502,HOLYOAKE,6213,WA,
13503,INGLEHOPE,6213,WA,
13504,MARRINUP,6213,WA,
13505,TEESDALE,6213,WA,
13506,BIRCHMONT,6214,WA,
13507,COOLUP,6214,WA,
13508,WEST COOLUP,6214,WA,
13509,HAMEL,6215,WA,
13510,LAKE CLIFTON,6215,WA,
13511,NANGA BROOK,6215,WA,
13512,PRESTON BEACH,6215,WA,
13513,WAGERUP,6215,WA,
13514,WAROONA,6215,WA,
13515,YARLOOP,6218,WA,
13516,COOKERNUP,6220,WA,
13517,HARVEY,6220,WA,
13518,HOFFMAN,6220,WA,
13519,MYALUP,6220,WA,
13520,UDUC,6220,WA,
13521,WARAWARRUP,6220,WA,
13522,MORNINGTON,6221,WA,
13523,WOKALUP,6221,WA,
13524,BENGER,6223,WA,
13525,BEELA,6224,WA,
13526,BRUNSWICK,6224,WA,
13527,ALLANSON,6225,WA,
13528,BOWELLING,6225,WA,
13529,BUCKINGHAM,6225,WA,
13530,CARDIFF,6225,WA,
13531,COLLIE,6225,WA,
13532,COLLIE BURN,6225,WA,
13533,HARRIS RIVER,6225,WA,
13534,LYALLS MILL,6225,WA,
13535,MCALINDEN,6225,WA,
13536,MUJA,6225,WA,
13537,MUMBALLUP,6225,WA,
13538,MUNGALUP,6225,WA,
13539,NOGGERUP,6225,WA,
13540,PALMER,6225,WA,
13541,PRESTON SETTLEMENT,6225,WA,
13542,SHOTTS,6225,WA,
13543,WORSLEY,6225,WA,
13544,YOURDAMUNG LAKE,6225,WA,
13545,ROELANDS,6226,WA,
13546,BUREKUP,6227,WA,
13547,WATERLOO,6228,WA,
13548,PICTON,6229,WA,
13549,PICTON EAST,6229,WA,
13550,BUNBURY,6230,WA,
13551,CAREY PARK,6230,WA,
13552,COLLEGE GROVE,6230,WA,
13553,DALYELLUP,6230,WA,
13554,DAVENPORT,6230,WA,
13555,EAST BUNBURY,6230,WA,
13556,GELORUP,6230,WA,
13557,GLEN IRIS,6230,WA,
13558,PELICAN POINT,6230,WA,
13559,SOUTH BUNBURY,6230,WA,
13560,USHER,6230,WA,
13561,VITTORIA,6230,WA,
13562,WITHERS,6230,WA,
13563,EATON,6232,WA,
13564,MILLBRIDGE,6232,WA,
13565,AUSTRALIND,6233,WA,
13566,BINNINGUP,6233,WA,
13567,LESCHENAULT,6233,WA,
13568,PARKFIELD,6233,WA,
13569,WELLESLEY,6233,WA,
13570,CROOKED BROOK,6236,WA,
13571,DARDANUP,6236,WA,
13572,DARDANUP WEST,6236,WA,
13573,HENTY,6236,WA,
13574,PARADISE,6236,WA,
13575,WELLINGTON FOREST,6236,WA,
13576,WELLINGTON MILL,6236,WA,
13577,BOYANUP,6237,WA,
13578,ELGIN,6237,WA,
13579,GWINDINUP,6237,WA,
13580,NORTH BOYANUP,6237,WA,
13581,STRATHAM,6237,WA,
13582,THE PLAINS,6237,WA,
13583,ARGYLE,6239,WA,
13584,BEELERUP,6239,WA,
13585,BROOKHAMPTON,6239,WA,
13586,CHARLEY CREEK,6239,WA,
13587,DONNYBROOK,6239,WA,
13588,GLEN MERVYN,6239,WA,
13589,PAYNEDALE,6239,WA,
13590,QUEENWOOD,6239,WA,
13591,THOMSON BROOK,6239,WA,
13592,UPPER CAPEL,6239,WA,
13593,YABBERUP,6239,WA,
13594,LOWDEN,6240,WA,
13595,WILGA,6243,WA,
13596,WILGA WEST,6243,WA,
13597,BOYUP BROOK,6244,WA,
13598,CHOWERUP,6244,WA,
13599,DINNINUP,6244,WA,
13600,KULIKUP,6244,WA,
13601,MAYANUP,6244,WA,
13602,SCOTTS BROOK,6244,WA,
13603,TONEBRIDGE,6244,WA,
13604,BRAZIER,6251,WA,
13605,KIRUP,6251,WA,
13606,NEWLANDS,6251,WA,
13607,MULLALYUP,6252,WA,
13608,BALINGUP,6253,WA,
13609,GRIMWADE,6253,WA,
13610,SOUTHAMPTON,6253,WA,
13611,GREENBUSHES,6254,WA,
13612,NORTH GREENBUSHES,6254,WA,
13613,BENJINUP,6255,WA,
13614,BRIDGETOWN,6255,WA,
13615,CATTERICK,6255,WA,
13616,HESTER,6255,WA,
13617,HESTER BROOK,6255,WA,
13618,KANGAROO GULLY,6255,WA,
13619,WINNEJUP,6255,WA,
13620,GLENLYNN,6256,WA,
13621,KINGSTON,6256,WA,
13622,MARANUP,6256,WA,
13623,SUNNYSIDE,6256,WA,
13624,WANDILLUP,6256,WA,
13625,YORNUP,6256,WA,
13626,BALBARRUP,6258,WA,
13628,DEANMILL,6258,WA,
13629,DIAMOND TREE,6258,WA,
13630,DINGUP,6258,WA,
13631,DIXVALE,6258,WA,
13632,DONNELLY RIVER,6258,WA,
13633,GLENORAN,6258,WA,
13634,JARDEE,6258,WA,
13635,LAKE MUIR,6258,WA,
13636,LINFARNE,6258,WA,
13637,MANJIMUP,6258,WA,
13638,MIDDLESEX,6258,WA,
